Symbol,Description,Price,Price - Currency,"Price change %, 1 day","Volume, 1 day","Relative volume, 1 day",Sector,Industry,"High, 52 weeks","High, 52 weeks - Currency","Low, 52 weeks","Low, 52 weeks - Currency",Exchange,Free float %,"Performance %, Year to date"
JTEKTINDIA,JTEKT India Limited,141,INR,-2.3545706371191173,14066,0.15085703009204143,Consumer durables,Automotive aftermarket,189,INR,117,INR,BSE,23.428699999999996,0.10649627263046198
INTELLECT,Intellect Design Arena Ltd,758.7,INR,-2.355212355212349,289680,9.541281986251935,Technology services,Packaged software,1244.9,INR,594.65,INR,BSE,54.3454,-22.000616839724476
AMJLAND,AMJ Land Holdings Ltd.,37.28,INR,-2.357255107386062,12993,1.2776188088144191,Finance,Real estate development,63.6,INR,30.3,INR,NSE,,-27.11632453567937
SUMMITSEC,Summit Securities Limited,1534.9,INR,-2.360050890585236,2160,0.8331726133076182,Miscellaneous,Investment trusts,2495,INR,1312,INR,NSE,22.5826,-20.594930160372474
TDPOWERSYS,TD Power Systems Limited,1125,INR,-2.3607012671411254,527762,0.41724016944427794,Producer manufacturing,Electrical products,1379.6,INR,453.1,INR,NSE,72.4586,60.393498716852015
BRIGADE,Brigade Enterprises Limited,556.25,INR,-2.3608916973845964,385871,0.27819356546662677,Finance,Real estate development,856.5,INR,450.75,INR,NSE,53.28419999999999,-16.285719660627947
TNPETRO,Tamilnadu Petro Products Ltd.,95.1,INR,-2.361396303901449,3687,0.35085882856735023,Process industries,Chemicals: specialty,129.35,INR,78.81,INR,BSE,40.0957,-10.155880963627776
DOLLAR,Dollar Industries Ltd.,262.55,INR,-2.3614726664187304,180358,0.7731866394473601,Consumer non-durables,Apparel/Footwear,414.7,INR,220.5,INR,NSE,26.1864,-25.39073600454674
BECTORFOOD,Mrs. Bector's Food Specialities Ltd.,167.45,INR,-2.3615160349854296,47439,0.2508485617941761,Consumer non-durables,Food: specialty/candy,318.18,INR,166.2,INR,BSE,49.723299999999995,-27.542189528342714
PARAGMILK,Parag Milk Foods Ltd.,224.04,INR,-2.3620674627386107,389452,1.2681820949694018,Consumer non-durables,Food: meat/fish/dairy,376.95,INR,177.84,INR,NSE,39.7937,-22.758145147388387
PPL,Prakash Pipes Limited,266.6,INR,-2.3622047244094446,30776,0.08882903326268612,Producer manufacturing,Miscellaneous manufacturing,397.9,INR,163.21,INR,NSE,48.4544,9.666803784450854
HNDFDS,Hindustan Foods Ltd.,557.8,INR,-2.3630316821284794,47899,0.48762436462440434,Consumer non-durables,Food: specialty/candy,594,INR,442,INR,NSE,31.1496,7.922995066266795
GICHSGFIN,GIC Housing Finance Limited,148.7,INR,-2.3637557452396734,15169,2.689491321075867,Finance,Finance/Rental/Leasing,206,INR,130.15,INR,BSE,82.1441,-14.833906071019475
MSPL,MSP Steel & Power Limited,38.73,INR,-2.3695487774136748,501499,0.5133762679856079,Non-energy minerals,Steel,46.12,INR,26.25,INR,NSE,43.6734,2.7320954907161643
SALZERELEC,Salzer Electronics Limited,600.2,INR,-2.3747560182172918,32144,0.8566913016942468,Producer manufacturing,Electrical products,964.7,INR,488.8,INR,NSE,54.845299999999995,-13.546993158084259
ITCHOTELS,ITC Hotels Ltd,182.07,INR,-2.3753351206434354,3004017,0.9966275760180514,Consumer services,Hotels/Resorts/Cruise lines,261.62,INR,137.3,INR,NSE,53.684799999999996,-7.952477249747228
DOLLAR,Dollar Industries Ltd.,262.9,INR,-2.3765317489788464,7292,0.8287211192053733,Consumer non-durables,Apparel/Footwear,414,INR,220.6,INR,BSE,26.1864,-25.566251415628546
FRACTAL,Fractal Analytics Limited,833.7,INR,-2.3770491803278637,307661,0.858240431512268,Technology services,Packaged software,1118,INR,733.7,INR,NSE,34.5372,-4.828767123287666
GPTHEALTH,GPT Healthcare Limited,153.85,INR,-2.3794416243654823,3717,0.2677220933750126,Health services,Hospital/Nursing management,184.8,INR,114,INR,BSE,33.4137,9.15218162468961
KAVDEFENCE,Kavveri Defence & Wireless Technologies Limited,60.2,INR,-2.3836549375709404,114776,1.3406500475399534,Electronic technology,Telecommunications equipment,162.87,INR,51.51,INR,NSE,88.2892,-8.301599390708304
MORGAN,Morgan Ventures Limited,45,INR,-2.386117136659439,113,0.03343393100183443,Finance,Financial conglomerates,126,INR,35,INR,BSE,,-41.26859827721222
PNBHOUSING,PNB Housing Finance Limited,1095.5,INR,-2.387953310166618,714193,0.618296563286675,Finance,Finance/Rental/Leasing,1132.7,INR,729.6,INR,NSE,71.96700000000001,14.832285115303984
INDIANCARD,Indian Card Clothing Co. Ltd.,224.41,INR,-2.387994780339282,13370,1.0444170168887779,Producer manufacturing,Industrial machinery,327.9,INR,153,INR,NSE,,-6.108531023806534
ADVAIT,Advait Energy Transitions Ltd,2132.1,INR,-2.389781623403391,27117,0.5804674221569576,Producer manufacturing,Electrical products,2485,INR,1351,INR,NSE,27.6889,44.804400977995094
NATRAJPR,Natraj Proteins Limited,35.05,INR,-2.394876079086604,151,0.13820245286472707,Process industries,Agricultural commodities/Milling,47.9,INR,28,INR,BSE,,3.4839090640684964
LOYAL,Loyal Equipments Ltd,163,INR,-2.3952095808383236,2116,0.619474208091809,Producer manufacturing,Industrial machinery,343.95,INR,143.8,INR,BSE,26.4712,-15.675116399379208
SKMEGGPROD,SKM Egg Products Export (India) Ltd.,352.25,INR,-2.39678581324466,978579,0.7642274822756099,Process industries,Agricultural commodities/Milling,372,INR,142.5,INR,NSE,35.05,63.87531984182369
SRM,SRM Contractors Ltd.,486.6,INR,-2.3969511583592396,43850,0.33349101589653185,Industrial services,Engineering & construction,649.95,INR,361.35,INR,NSE,24.7662,-8.197339873596817
SAMPANN,Sampann Utpadan India Ltd,27.68,INR,-2.39774330042313,12594,0.24659690784630087,Producer manufacturing,Miscellaneous manufacturing,43.44,INR,23.75,INR,NSE,,-18.945827232796482
SAFEENTP,Safe Enterprises Retail Fixtures Ltd.,270.6,INR,-2.3985572587916963,24000,0.21978021978021978,Producer manufacturing,Office equipment/Supplies,319,INR,175,INR,NSE,,3.282442748091612
VIKRAN,Vikran Engineering Limited,73.2,INR,-2.3999999999999964,150444,0.5597039496324483,Industrial services,Engineering & construction,118.4,INR,51.11,INR,BSE,35.5854,-27.272727272727277
CAPACITE,Capacit'e Infraprojects Ltd.,227.45,INR,-2.4029178287921145,436304,0.7388555007990505,Industrial services,Engineering & construction,338.65,INR,180,INR,NSE,55.976000000000006,-10.098814229249015
AVG,AVG Logistics Ltd.,207.42,INR,-2.404366442384611,19971,0.10691084873969824,Transportation,Air freight/Couriers,289.32038942,INR,113.26213634,INR,NSE,49.834799999999994,17.19929738791812
STOVEKRAFT,Stove Kraft Ltd.,770,INR,-2.4081115335868186,5200,0.8327994875080038,Consumer durables,Electronics/Appliances,827.2,INR,445.95,INR,BSE,39.662099999999995,34.52131376659679
IGARASHI,Igarashi Motors India Limited,464,INR,-2.40824482069618,41835,0.3351588750006009,Producer manufacturing,Auto parts: OEM,665,INR,271.05,INR,NSE,23.356899999999996,6.422018348623853
COASTCORP,Coastal Corporation Limited,50.6,INR,-2.4108003857280615,56158,0.48392128071363694,Transportation,Marine shipping,66.7,INR,30.01,INR,NSE,65.2886,11.699779249448135
KSB,KSB Ltd.,920.5,INR,-2.411873840445269,6023,0.36413431193548,Producer manufacturing,Industrial machinery,1028,INR,668.65,INR,BSE,30.0427,22.04985415009281
ICONIKSPEV,Iconik Sports and Events Ltd,34.79,INR,-2.412342215988778,117951,2.207811412013986,Commercial services,Miscellaneous commercial services,91.03,INR,33.57,INR,BSE,,-45.25570416994493
STOVEKRAFT,Stove Kraft Ltd.,772.05,INR,-2.4142071667825347,93383,0.5711379702195796,Consumer durables,Electronics/Appliances,828,INR,447.05,INR,NSE,39.662099999999995,34.29292050791442
STUDDS,Studds Accessories Limited,448.55,INR,-2.4148808876318864,61940,1.322342985113501,Consumer durables,Recreational products,600,INR,427.55,INR,NSE,33.4954,-16.626394052044606
MEGATHERM,Megatherm Induction Limited,220.2,INR,-2.4152448482162714,12400,0.7888040712468194,Producer manufacturing,Industrial machinery,342,INR,170,INR,NSE,,-4.67532467532468
RHIM,RHI Magnesita India Limited,404,INR,-2.4154589371980677,37035,0.06096916525829295,Producer manufacturing,Miscellaneous manufacturing,537.75,INR,323.4,INR,BSE,29.2776,-11.886586695747
GRANDOAK,Grand Oak Canyons Distillery Ltd,42,INR,-2.4163568773234183,3347,0.7149570641261161,Finance,Finance/Rental/Leasing,66.29,INR,24,INR,BSE,82.4799,6.007067137809194
EXPLEOSOL,Expleo Solutions Limited,803.15,INR,-2.417836097442437,15304,0.2986023987309788,Technology services,Information technology services,1256.5,INR,640,INR,NSE,28.895300000000002,-16.599169262720668
APS,Australian Premium Solar (India) Limited,294.6,INR,-2.418019211659475,20250,1.287758346581876,Electronic technology,Semiconductors,599.9,INR,261,INR,NSE,,-19.95652764570031
POLYSPIN,Polyspin Exports Limited,30.19,INR,-2.424046541693601,136,0.182648401826484,Process industries,Containers/Packaging,42.98,INR,25,INR,BSE,,-15.43417366946779
TNPETRO,Tamilnadu Petro Products Ltd.,95.4,INR,-2.4240564590365046,65800,0.4625568002879381,Process industries,Chemicals: specialty,129.89,INR,78.67,INR,NSE,40.0957,-9.341442554404635
CAMLINFINE,Camlin Fine Sciences Limited,123.09,INR,-2.425683709869205,618263,0.7086514174277704,Process industries,Chemicals: specialty,299.45,INR,96.21,INR,NSE,47.28360000000001,-17.15574101494145
FINCABLES,Finolex Cables Limited,1032.7,INR,-2.428193499622075,236877,0.9051502278762136,Producer manufacturing,Electrical products,1203.9,INR,700.8,INR,NSE,43.23460000000001,37.509986684420774
INOXGREEN,Inox Green Energy Services Ltd.,185.95,INR,-2.429425962850259,1542657,1.2302039067778174,Utilities,Alternative power generation,279,INR,132.58,INR,NSE,37.278800000000004,-11.376417881994092
MANGALAM,Mangalam Drugs & Organics Ltd.,27.3,INR,-2.4303073624017144,6135,1.239970087111183,Health technology,Pharmaceuticals: major,94.4,INR,22.7,INR,BSE,93.7923,-5.732044198895028
SOLARWORLD,Solarworld Energy Solutions Limited,208.65,INR,-2.431610942249235,13217,0.15576771906419157,Industrial services,Engineering & construction,389,INR,139.15,INR,BSE,16.8163,-22.722222222222218
KILITCH,Kilitch Drugs (India) Limited,175.34,INR,-2.4316955094318646,23278,0.29032286227062465,Health technology,Pharmaceuticals: major,241.5,INR,117.25,INR,NSE,28.779300000000003,1.1042237278362357
ONMOBILE,OnMobile Global Limited,69.41,INR,-2.431824571267928,55170,0.027109805769568125,Communications,Specialty telecommunications,84,INR,40.21,INR,NSE,50.1738,20.190476190476183
RELAXO,Relaxo Footwears Limited,389.15,INR,-2.4319919769336957,149132,0.38377319676237936,Consumer non-durables,Apparel/Footwear,526,INR,236.5,INR,NSE,19.785,-4.0793689918659135
COHANCE,Cohance Lifesciences Ltd,438.8,INR,-2.4346859366314595,313127,0.6269971169830483,Health technology,Pharmaceuticals: major,1121.15,INR,266.7,INR,NSE,36.0623,-17.043198790055776
ONIDA,Onida Electronics Ltd,40,INR,-2.4390243902439024,10398,0.19946823816484688,Electronic technology,Telecommunications equipment,49.12,INR,15.18,INR,BSE,49.382400000000004,40.84507042253522
MPEL,Manas Polymers & Energies Ltd.,40,INR,-2.4390243902439024,116800,6.033057851239669,Process industries,Containers/Packaging,153.9,INR,38.95,INR,NSE,37.3971,-56.043956043956044
DBSTOCKBRO,DB (International) Stock Brokers Limited,40,INR,-2.4390243902439024,107409,0.33892598495660753,Finance,Investment banks/Brokers,48.5,INR,23.15,INR,NSE,30.1062,57.54233950374163
DHANBANK,Dhanlaxmi Bank Ltd,34,INR,-2.4390243902439064,1084060,0.31207045907629727,Finance,Major banks,36.85,INR,19.45,INR,NSE,62.21049999999999,37.31825525040387
RELIGARE,Religare Enterprises Limited,261.95,INR,-2.4394785847299856,735922,11.024966105122807,Finance,Multi-line insurance,314.15,INR,197,INR,BSE,42.9894,6.052631578947364
EIKO,Eiko Lifesciences Limited,48.76,INR,-2.4409763905562203,13537,1.24031078778104,Process industries,Chemicals: specialty,64.44,INR,45.9,INR,BSE,,-9.703703703703708
SWANCORP,Swan Corp Limited,315.55,INR,-2.4424176843406946,468505,0.3541495452118283,Utilities,Electric utilities,526.7,INR,295.65,INR,NSE,42.736900000000006,-32.86170212765957
PFS,PTC India Financial Services Limited,30.34,INR,-2.4437299035369824,29324,0.6599198392283683,Finance,Finance/Rental/Leasing,43.76,INR,23.78,INR,BSE,35.0053,-9.91686460807601
CAMS,Computer Age Management Services Ltd,766.45,INR,-2.443836313880218,30873,0.1519019852600017,Technology services,Information technology services,857.59,INR,611.7,INR,BSE,96.6332,2.982868659724561
ITDC,India Tourism Development Corp. Ltd.,684.3,INR,-2.444935490769134,36054,0.05856719437895285,Consumer services,Hotels/Resorts/Cruise lines,787.5,INR,368,INR,BSE,5.1004000000000005,15.15355490113588
ABFRL,Aditya Birla Fashion and Retail Ltd,59.05,INR,-2.445068561044117,164586,0.2549651956846181,Retail trade,Apparel/Footwear retail,94.95,INR,53.59,INR,BSE,47.5269,-23.111979166666668
LEMONTREE,Lemon Tree Hotels Ltd.,114.86,INR,-2.4460676065907894,2152404,0.6904580630910175,Consumer services,Hotels/Resorts/Cruise lines,180.68,INR,99.61,INR,NSE,77.7213,-28.2125
AUTOIND,Autoline Industries Limited,96.46,INR,-2.447411003236248,135720,0.8074591808323042,Producer manufacturing,Auto parts: OEM,103.5,INR,48.35,INR,NSE,96.75,19.82608695652173
TREL,TransIndia Real Estate Limited,25.1,INR,-2.4485036921881034,3718,0.7103553687428353,Finance,Real estate development,36.86,INR,21.5,INR,BSE,25.582900000000002,-11.960715538407575
ABSLAMC,Aditya Birla Sun Life Amc Limited,1145,INR,-2.4494142705005326,20185,1.0102450914150438,Technology services,Internet software/Services,1224.35,INR,708,INR,BSE,25.279399999999995,42.15655844558941
KOVAI,Kovai Medical Center & Hospital Ltd.,5852.95,INR,-2.4508333333333363,1608,2.6270217284757393,Health services,Hospital/Nursing management,6725,INR,5010,INR,BSE,41.9709,1.5502463737941468
SCPL,Sheetal Cool Products Ltd.,483.45,INR,-2.4515738498789417,31103,0.3447366233478345,Consumer non-durables,Food: meat/fish/dairy,594.85,INR,190.03,INR,NSE,28.827599999999997,49.72127593682256
SSFLPP.E1,Spandana Sphoorty Financial Limited TEMP,162.85,INR,-2.455825097334528,4067,0.06662396529721955,Finance,Finance/Rental/Leasing,169.4,INR,72.15,INR,NSE,57.306999999999995,17.369369369369366
CAMS,Computer Age Management Services Ltd,766.45,INR,-2.4562519885459695,995206,0.7850925456180433,Technology services,Information technology services,857.8,INR,611.4,INR,NSE,96.6332,3.1353024288501743
VMSTMT,Vms Tmt Limited,44.86,INR,-2.4570558817134214,36377,0.9408785706156821,Non-energy minerals,Steel,105,INR,33.5,INR,NSE,31.757100000000005,-19.17117117117117
SCANSTL,Scan Steels Ltd,48.79,INR,-2.459016393442631,344792,1.141385073792853,Non-energy minerals,Steel,51.99,INR,31.35,INR,NSE,47.520599999999995,39.99999999999999
MANAKSTEEL,Manaksia Steels Ltd,76,INR,-2.4640657084188935,191,0.07018704295741006,Non-energy minerals,Steel,86.84,INR,44.21,INR,BSE,30.538399999999992,9.747292418772563
BANDHANBNK,Bandhan Bank Ltd.,207.75,INR,-2.464788732394366,262169,0.42814600819322085,Finance,Major banks,218.35,INR,134.3,INR,BSE,60.400299999999994,42.440863901268436
SESHAPAPER,Seshasayee Paper & Boards Ltd.,215.65,INR,-2.4649479873360423,2810,1.3707985755402703,Process industries,Pulp & paper,311,INR,210.15,INR,BSE,23.7454,-8.66158407454468
CMSINFO,CMS Info Systems Ltd.,266.85,INR,-2.4671052631578942,1156883,1.5317090544149325,Finance,Investment managers,541.15,INR,255.15,INR,NSE,93.5746,-22.06483644859812
IONEXCHANG,Ion Exchange (India) Ltd.,440.55,INR,-2.468452512729683,535776,0.2702974994847822,Producer manufacturing,Industrial machinery,580.75,INR,312.7,INR,NSE,73.2233,15.493511600471889
HITECH,Hi-Tech Pipes Ltd.,86.92,INR,-2.468581687612211,369570,0.3361378014912414,Non-energy minerals,Steel,127.5,INR,70.14,INR,NSE,53.371599999999994,-6.18456556934701
MEAPL,Modern Engineering & Projects Limited,29.63,INR,-2.468729427254773,34393,0.7680832199956675,Finance,Investment banks/Brokers,49.89,INR,27.72,INR,BSE,,-14.115942028985511
YUKEN,Yuken India Limited,750.05,INR,-2.470580586437813,657,1.7887285597604137,Producer manufacturing,Industrial machinery,1239.75,INR,587,INR,BSE,31.971500000000002,-17.973534558180233
CLEANMAX,Clean Max Enviro Energy Solutions Limited,1273.4,INR,-2.4737688596155283,81496,0.42606985379074397,Utilities,Alternative power generation,1536,INR,727.1,INR,NSE,50.5663,20.930674264007603
BAJAJHLDNG,Bajaj Holdings & Investment Limited.,10486,INR,-2.473958333333333,29082,0.497173248174621,Finance,Financial conglomerates,14763,INR,8588,INR,NSE,38.42660000000001,-7.612334801762114
YAJUR,Yajur Fibres Limited,38.23,INR,-2.4744897959183825,12000,0.8379888268156425,Process industries,Textiles,139.2,INR,35,INR,BSE,56.73020000000001,-72.5359195402299
BANDHANBNK,Bandhan Bank Ltd.,207.87,INR,-2.477128782547502,5837526,0.6177686075044344,Finance,Major banks,218.13,INR,134.25,INR,NSE,60.400299999999994,42.33771569433033
CHEMFAB,Chemfab Alkalis Ltd.,374,INR,-2.4771838331160363,200,0.6802721088435374,Process industries,Chemicals: specialty,845.65,INR,270,INR,BSE,23.705499999999997,-9.879518072289157
SURYODAY,Suryoday Small Finance Bank Limited,187,INR,-2.4771838331160363,58345,1.493612881755112,Finance,Regional banks,193.8,INR,115.3,INR,BSE,61.03340000000001,30.404463040446295
CPS,C P S Shapers Ltd.,990,INR,-2.477466384278183,8550,2.753623188405797,Consumer non-durables,Apparel/Footwear,1349.25,INR,660,INR,NSE,,-14.285714285714286
UNICHEMLAB,Unichem Laboratories Limited,582.3,INR,-2.478646792832033,17934,0.17161656797485944,Health technology,Pharmaceuticals: major,685.95,INR,280,INR,BSE,28.356,31.385379061371832
INOXWIND,Inox Wind Ltd.,79.08,INR,-2.478727339992607,642005,0.6902126246861546,Producer manufacturing,Electrical products,166.9924872,INR,74.91,INR,BSE,52.530399999999986,-35.75954508529651
SHILCTECH,Shilchar Technologies Limited,4410.85,INR,-2.4795489719212833,778,0.3634325220722233,Producer manufacturing,Electrical products,5550,INR,2851.25,INR,BSE,26.8675,15.167299834201506
3PLAND,3P Land Holdings Limited,31.84,INR,-2.4808575803981587,3870,1.0074976569821932,Finance,Real estate development,52.9,INR,28.51,INR,NSE,,-14.408602150537643
JSLL,Jeena Sikho Lifecare Limited,565.8,INR,-2.4819027921406565,19171,0.48161686199143333,Health services,Medical/Nursing services,850,INR,491.95,INR,BSE,30.8795,-16.88578773411679
RTNINDIA,RattanIndia Enterprises Limited,32.59,INR,-2.4835427887492467,1161046,0.619420369277284,Commercial services,Miscellaneous commercial services,64,INR,24.4,INR,NSE,25.1964,-20.993939393939385
ETML,Emerald Tyre Manufacturers Ltd.,80.45,INR,-2.4848484848484813,10800,0.8737864077669902,Consumer durables,Automotive aftermarket,152.55,INR,72.5,INR,NSE,,-22.644230769230766
MAZDA,Mazda Limited,233.81,INR,-2.485715477332447,13921,0.09605161023234954,Producer manufacturing,Industrial machinery,320,INR,159.2,INR,NSE,58.30460000000001,3.9432737618920624
RPPINFRA,RPP Infra Projects Ltd.,64.72,INR,-2.486062980262175,20366,0.4881966018486666,Industrial services,Engineering & construction,169.9,INR,55.04,INR,NSE,32.5067,-36.48675171736998
HUHTAMAKI,Huhtamaki India Limited,215.7,INR,-2.4864376130198913,4385,0.27534111530419386,Process industries,Containers/Packaging,272.45,INR,148.95,INR,BSE,30.010000000000005,2.082347373402734
HALDYNGL,Haldyn Glass Limited,119.55,INR,-2.4877650897226733,1420,0.15482745461483946,Process industries,Containers/Packaging,154.65,INR,70.4,INR,BSE,35.74289999999999,20.879676440849334
AQYLON,Aqylon Nexus Limited,38.37,INR,-2.4904701397712934,656690,0.43795826841721924,Consumer services,Movies/Entertainment,208.45,INR,37.7,INR,NSE,22.6504,-81.37378640776699
BIRLANU,Birlanu Limited,1270,INR,-2.4914584053130673,1715,3.161290322580645,Non-energy minerals,Forest products,2394,INR,1197.7,INR,BSE,53.805800000000005,-20.00251960568171
PRECAM,Precision Camshafts Ltd.,144.35,INR,-2.4925695757903257,93676,0.499782856203857,Producer manufacturing,Auto parts: OEM,262,INR,103.98,INR,NSE,21.474,-13.36574240787421
SINGERIND,Singer India Limited,66.45,INR,-2.494497432135,8247,0.6392131330512022,Consumer durables,Electronics/Appliances,95.7,INR,55.21,INR,BSE,44.724900000000005,-2.708638360175687
GINNIFILA,Ginni Filaments Limited.,51.13,INR,-2.4980930587337817,57993,0.23730733331341894,Process industries,Textiles,57.85,INR,31.5,INR,NSE,38.0261,21.85414680648237
MAYASHEEL,Mayasheel Ventures Limited,39,INR,-2.5,18000,0.375,Industrial services,Engineering & construction,85,INR,38,INR,NSE,32.2449,-36.995153473344104
KAMDHENU,Kamdhenu Limited,31.2,INR,-2.500000000000002,83092,0.5458290963458118,Non-energy minerals,Steel,34.59,INR,16.96,INR,BSE,47.9506,19.999999999999996
PENTAGON,Pentagon Rubber Limited,52.65,INR,-2.5000000000000027,1000,0.3125,Producer manufacturing,Industrial machinery,99.5,INR,50.55,INR,NSE,29.961100000000002,-22.230428360413594
SASKEN,Sasken Technologies Ltd,2024.1,INR,-2.5000000000000044,14821,0.341526025200247,Technology services,Information technology services,2780.2,INR,991,INR,NSE,33.409800000000004,34.56322297566812
CELLECOR,Cellecor Gadgets Limited,37.05,INR,-2.5000000000000075,12000,0.04524886877828054,Consumer durables,Electronics/Appliances,43.85,INR,21.8,INR,NSE,,27.758620689655164
TATAINVEST,Tata Investment Corporation Limited,668.7,INR,-2.500546766785737,12504,0.36234550907747365,Finance,Investment banks/Brokers,1184,INR,538.7,INR,BSE,26.6158,-4.2251503867086795
PPL,Prakash Pipes Limited,267,INR,-2.5013693627898568,2078,0.11232614582939182,Producer manufacturing,Miscellaneous manufacturing,397.65,INR,163.4,INR,BSE,48.4544,9.180126763443054
RESPONIND,Responsive Industries Limited,183.39,INR,-2.5039872408293506,47104,0.11766257538757909,Non-energy minerals,Forest products,246.9,INR,117.25,INR,NSE,10.295100000000001,-7.844221105527645
CGVAK,CG-VAK Software & Exports Ltd.,159.6,INR,-2.5045815516188115,6103,1.48621663744399,Technology services,Information technology services,326.45,INR,150.05,INR,BSE,,-32.92708552216852
GULFPETRO,GP Petroleums Limited,38.51,INR,-2.506329113924056,8005,1.941782898726501,Energy minerals,Oil refining/Marketing,46,INR,23.52,INR,BSE,98.63899999999998,8.083076059500408
GULFPETRO,GP Petroleums Limited,38.5,INR,-2.5069637883008404,43673,1.5029130490142435,Energy minerals,Oil refining/Marketing,45.97,INR,23.25,INR,NSE,98.63899999999998,10
KAYA,Kaya Limited,243,INR,-2.507522567703109,543,0.8640992998090389,Consumer non-durables,Household/Personal care,486.9,INR,225,INR,BSE,34.800200000000004,-38.558786346396964
FUSION,Fusion Finance Ltd,231.3,INR,-2.5079030558482565,119236,1.3586785598709188,Finance,Finance/Rental/Leasing,242.9,INR,137.15,INR,BSE,43.841899999999995,48.937540244687696
BANKINDIA,Bank of India,141.85,INR,-2.5085910652921,198273,0.32436080114776866,Finance,Major banks,178.45,INR,109,INR,BSE,26.5164,-1.527247483512681
TEGA,Tega Industries Ltd.,1665.25,INR,-2.5086353258005922,1628,0.5385735080058224,Distribution services,Wholesale distributors,2130,INR,1521.15,INR,BSE,32.793000000000006,-14.803540366315355
INDIGO,InterGlobe Aviation Ltd,5110.2,INR,-2.5096580340535164,56464,0.7814686306722008,Transportation,Airlines,6225.05,INR,3894.8,INR,BSE,56.272999999999996,0.967152383304516
JAINREC,Jain Resource Recycling Limited,330,INR,-2.511078286558346,2316325,1.8194346640860921,Non-energy minerals,Other metals/Minerals,593.95,INR,247.57,INR,NSE,18.230800000000002,-20.8253358925144
IFCI,IFCI Limited,74.54,INR,-2.511116923881752,1036646,0.5073707677643469,Finance,Finance/Rental/Leasing,95.75,INR,46.2,INR,BSE,26.852200000000003,40.69460173650436
ASHOKLEY,Ashok Leyland Limited,155.2,INR,-2.512562814070352,864365,0.5727476634275472,Producer manufacturing,Trucks/Construction/Farm machinery,215.35,INR,115,INR,BSE,64.7986,-13.60979682716394
AEROFLEX,Aeroflex Industries Ltd.,410.9,INR,-2.5148279952550467,788965,0.46047778469659967,Producer manufacturing,Industrial machinery,521.9,INR,158,INR,NSE,28.998,111.81504201247485
INOXWIND,Inox Wind Ltd.,79.05,INR,-2.5157232704402595,10276009,0.9521676904081907,Producer manufacturing,Electrical products,166.8939084,INR,75.05,INR,NSE,52.530399999999986,-36.06438045939825
PATELENG,Patel Engineering Limited,30.61,INR,-2.5159235668789783,332213,0.5847729120973908,Industrial services,Engineering & construction,40.57970994,INR,22.08,INR,BSE,64.7156,5.990304709141276
PERMAGN,Permanent Magnets Limited,859.8,INR,-2.5170068027210935,8367,1.981715260178584,Producer manufacturing,Industrial machinery,1229.9,INR,618.6,INR,BSE,38.9983,-0.3246000463714431
INDOFARM,Indo Farm Equipment Ltd.,154.8,INR,-2.5188916876574305,7954,0.12946953949927809,Producer manufacturing,Trucks/Construction/Farm machinery,271.5,INR,110.55,INR,BSE,29.214900000000004,-25.93301435406698
NIACL,New India Assurance Co. Ltd.,177.24,INR,-2.5189748102518887,772219,0.27544991900073995,Finance,Multi-line insurance,218,INR,116.97,INR,NSE,14.5631,12.891719745222936
WHBRADY,W H Brady and Company Limited,526.3,INR,-2.518984997221712,21,0.07797994801337137,Producer manufacturing,Industrial machinery,975.6,INR,477.05,INR,BSE,,-16.0338225909381
INA,Insolation Energy Ltd.,117.48,INR,-2.5224029206770595,2051617,0.29470327679576247,Electronic technology,Semiconductors,161.81,INR,79.75,INR,NSE,29.9125,21.113402061855673
DCBBANK,DCB Bank Limited,187.3,INR,-2.5240697371844885,25993,0.4951736146168904,Finance,Regional banks,205.75,INR,119.4,INR,BSE,81.5184,8.927013666763608
JAINREC,Jain Resource Recycling Limited,330.1,INR,-2.524730547763164,340337,3.5152643804955543,Non-energy minerals,Other metals/Minerals,593.95,INR,247.8,INR,BSE,18.230800000000002,-21.066475370636052
INFOBEAN,InfoBeans Technologies Ltd.,163.61,INR,-2.52606493893356,296610,0.6066752067402084,Technology services,Packaged software,257.5,INR,93.4375,INR,NSE,20.805799999999998,-19.83831455169034
DCBBANK,DCB Bank Limited,187.38,INR,-2.5280898876404563,1101456,1.1086560558893679,Finance,Regional banks,205.9,INR,119.51,INR,NSE,81.5184,8.626086956521737
UFLEX,UFlex Limited,443.05,INR,-2.5299747002529975,4866,1.3875106928999144,Process industries,Containers/Packaging,610,INR,333,INR,BSE,17.7193,-10.494949494949493
ASHOKLEY,Ashok Leyland Limited,155.19,INR,-2.5310890591634223,24653297,1.1619059784830714,Producer manufacturing,Trucks/Construction/Farm machinery,215.42,INR,114.96,INR,NSE,64.7986,-13.393604553825549
STDBAT,Standard Batteries Limited,48.5,INR,-2.532154340836009,1311,1.1808683120158547,Producer manufacturing,Electrical products,66,INR,35.95,INR,BSE,,7.586512866015975
INDORAMA,Indo Rama Synthetics (India) Limited,47.73,INR,-2.5321625484990853,8404,0.25858779800366777,Process industries,Textiles,74.94,INR,28.7,INR,BSE,13.6791,-5.10934393638171
CEINSYS,Ceinsys Tech Ltd,915.95,INR,-2.532588454376159,44412,0.7370099751575265,Industrial services,Engineering & construction,1249.9,INR,855,INR,NSE,19.791999999999998,-12.004034969737729
