Symbol,Description,Price,Price - Currency,"Price change %, 1 day","Volume, 1 day","Relative volume, 1 day",Sector,Industry,"High, 52 weeks","High, 52 weeks - Currency","Low, 52 weeks","Low, 52 weeks - Currency",Exchange,Free float %,"Performance %, Year to date"
RKSWAMY,R K Swamy Limited,98,INR,-0.7092198581560312,5682,0.5385781990521327,Commercial services,Advertising/Marketing services,168.9,INR,67.42,INR,BSE,30.393499999999996,-11.751463304817648
UBL,United Breweries Limited,1357.7,INR,-0.7093754570718185,2371,0.33275324894041036,Consumer non-durables,Beverages: alcoholic,1932.85,INR,1277,INR,BSE,26.0154,-16.274050320670934
INDBANK,Indbank Merchant Banking Services Limited,32.15,INR,-0.7103150092649906,44694,1.7166033576199384,Finance,Investment banks/Brokers,47.15,INR,28.25,INR,NSE,32.7613,-8.142857142857146
HSCL,Himadri Speciality Chemical Ltd.,781.8,INR,-0.7112014224028477,3303592,0.9731135635645793,Process industries,Industrial specialties,819.5,INR,418.5,INR,NSE,38.6808,60.287032291132746
STEP2COR,Step Two Corporation Ltd,23.69,INR,-0.7124895222129008,235,0.4556912933876284,Finance,Investment banks/Brokers,37,INR,19.86,INR,BSE,,-26.31415241057542
SPIC,Southern Petrochemical Industries Corporation Limited,66.82,INR,-0.7132243684992631,9408,0.5595670017248557,Process industries,Chemicals: agricultural,128.1,INR,55,INR,BSE,49.247,-21.2863705972435
PREMCO,Premco Global Limited,375.65,INR,-0.7136249504427238,472,0.23611805902951477,Process industries,Textiles,484.9,INR,355,INR,NSE,,-10.559523809523814
HINDALCO,Hindalco Industries Limited,1042.7,INR,-0.7141496857741382,92808,0.2510568229495931,Non-energy minerals,Other metals/Minerals,1179.35,INR,696.85,INR,BSE,65.1434,17.249522096030596
RDGAIL,Rukmani Devi Garg Agro Impex Ltd.,145.95,INR,-0.714285714285722,1200,0.078125,Process industries,Agricultural commodities/Milling,149.9,INR,54.5,INR,BSE,,89.54545454545453
ARTEMISMED,Artemis Medicare Services Ltd.,312.15,INR,-0.7156488549618322,224408,0.4162659971033075,Health services,Hospital/Nursing management,325.9,INR,203.35,INR,NSE,19.7566,14.782129067843352
ARVSMART,Arvind SmartSpaces Ltd.,665.55,INR,-0.7160438576862934,84696,0.09515762982270858,Finance,Real estate development,693.8,INR,486.8,INR,NSE,33.155499999999996,12.234401349072504
IEX,Indian Energy Exchange Ltd.,124.4,INR,-0.7182761372705438,1978111,0.8633781602810457,Finance,Investment banks/Brokers,160.27,INR,114.6,INR,NSE,84.26969999999999,-7.509293680297394
FREDUN,Fredun Pharmaceuticals Ltd.,1442.9,INR,-0.7190284515085712,15442,0.20898067449791588,Health technology,Pharmaceuticals: major,1600,INR,349.9999965,INR,BSE,48.8019,175.71337855331214
BSE,BSE Ltd.,3308,INR,-0.7202881152460985,5806922,1.230605439094798,Finance,Investment banks/Brokers,4446.8,INR,2021.5,INR,NSE,97.1039,25.260327918512623
JISLJALEQS,Jain Irrigation Systems Limited,27.53,INR,-0.7212405337179923,1122421,0.399180074430185,Producer manufacturing,Trucks/Construction/Farm machinery,59,INR,26.11,INR,NSE,60.8529,-34.99409681227863
ACC,ACC Limited,1304.5,INR,-0.7229832572298325,12292,0.9126412544733676,Non-energy minerals,Construction materials,1986.9,INR,1250,INR,BSE,42.506,-24.660698816055444
MUTHOOTCAP,Muthoot Capital Services Ltd.,254,INR,-0.7230799296462749,657,0.2006413192853871,Finance,Finance/Rental/Leasing,319.95,INR,176.4,INR,BSE,43.07309999999999,-6.95970695970696
PGIL,Pearl Global Industries Limited,2360.8,INR,-0.7232968881412876,37637,0.10579947658255093,Consumer non-durables,Apparel/Footwear,2539.6,INR,1178.1,INR,NSE,33.6123,46.5516171084487
ALKALI,Alkali Metals Ltd.,67.22,INR,-0.7236744941662899,2884,0.5238873751135331,Process industries,Chemicals: specialty,107.38,INR,46.8,INR,NSE,43.688100000000006,-17.90425012212994
RAJESHEXPO,Rajesh Exports Limited,81.99,INR,-0.7264802034144672,59277,0.5038406191909477,Consumer durables,Other consumer specialties,237.88,INR,72.63,INR,NSE,40.6407,-54.95054945054945
STYRENIX,Styrenix Performance Materials Ltd,2159.55,INR,-0.728601636480643,1076,0.14167961446290786,Process industries,Chemicals: specialty,2749,INR,1773,INR,BSE,51.1364,9.21159097805199
ASTRAL,Astral Limited,1524.8,INR,-0.7291666666666696,13868,0.13637901328780808,Producer manufacturing,Miscellaneous manufacturing,1767.95,INR,1311.9,INR,BSE,45.7729,9.571716010347805
VIJAYA,Vijaya Diagnostic Centre Ltd.,1495.05,INR,-0.7303874373360778,7332,0.09655753680828087,Health services,Medical/Nursing services,1545.55,INR,847.9,INR,BSE,47.488,40.11715089034676
AYMSYNTEX,AYM Syntex Limited,271.65,INR,-0.7308605883427737,4428,1.2711718436010793,Process industries,Textiles,280,INR,144.35,INR,BSE,21.8093,52.7840269966254
AMRUTANJAN,Amrutanjan Health Care Limited,488.25,INR,-0.731930466605677,61907,0.6427835715205356,Health technology,Pharmaceuticals: other,790.95,INR,482.8,INR,NSE,51.3929,-26.968813102984065
M_MFIN,Mahindra & Mahindra Financial Services Ltd.,386.15,INR,-0.7326478149100315,76477,0.317858460985998,Finance,Finance/Rental/Leasing,415,INR,251.7,INR,BSE,46.3874,-4.181141439205961
ADVENZYMES,Advanced Enzyme Technologies Ltd,303.25,INR,-0.7364975450081833,2698,0.13001219165474004,Consumer non-durables,Food: specialty/candy,419.8,INR,251.9,INR,BSE,30.443099999999994,0.6471954862263487
AVTNPL,AVT Natural Products Limited,87.45,INR,-0.7377979568671867,1325259,2.3428804584854657,Consumer non-durables,Food: specialty/candy,92.45,INR,53.5,INR,NSE,22.7836,32.09969788519637
NILACHAL,Nilachal Refractories Ltd.,39,INR,-0.7381012980402116,16,0.025392794794477067,Non-energy minerals,Construction materials,56.92,INR,28.88,INR,BSE,,0.775193798449605
JHACC,Jhaveri Credits & Capital Ltd.,174.65,INR,-0.7388462631429287,3000,3.356831151393085,Finance,Investment banks/Brokers,262.5,INR,146,INR,BSE,,-18.805206880520686
NOVAAGRI,Nova Agritech Limited,25.52,INR,-0.7390120575651548,67636,1.4438901092801684,Process industries,Chemicals: agricultural,53.74,INR,18.12,INR,NSE,,-32.93035479632063
BELLACASA,Bella Casa Fashion & Retail Ltd.,221.45,INR,-0.739578664276112,14039,7.928055116331608,Consumer durables,Home furnishings,497,INR,205,INR,BSE,28.09,-40.140559535072306
NAGPI,Nagpur Power & Industries Ltd.,194.55,INR,-0.7397959183673412,3690,0.24608695072258863,Electronic technology,Electronic equipment/Instruments,212.85,INR,80.16,INR,BSE,,21.974921630094048
MAHEPC,Mahindra EPC Irrigation Limited,107.15,INR,-0.7410838351088441,2090,1.0285939268664797,Producer manufacturing,Trucks/Construction/Farm machinery,184.1,INR,92.15,INR,BSE,45.6948,-16.937984496124027
TEXINFRA,Texmaco Infrastructure & Holdings Limited,107.05,INR,-0.7417709782104749,120182,0.7117990364990795,Utilities,Electric utilities,118,INR,82.5,INR,NSE,30.879,6.6660023913909905
TECHD,Techdefence Labs Solutions Limited,575,INR,-0.7422751596754625,10500,1.1784511784511784,Technology services,Packaged software,843.6,INR,193,INR,NSE,,-7.407407407407407
AEROPLANE,Amir Chand Jagdish Kumar (Exports) Limited,180.45,INR,-0.742574257425755,23895,0.9931710398889411,Process industries,Agricultural commodities/Milling,210,INR,117.15,INR,BSE,17.3228,-7.461538461538467
EXHICON,Exhicon Events Media Solutions Limited,494.3,INR,-0.7429718875501985,8500,0.5074626865671642,Commercial services,Miscellaneous commercial services,595,INR,390,INR,BSE,43.324400000000004,-11.384008605234841
BHARATROHAN,BharatRohan Airborne Innovations Ltd.,120.1,INR,-0.7438016528925667,22400,1.917808219178082,Technology services,Packaged software,164,INR,86.05,INR,BSE,,-5.470287288469109
GOACARBON,Goa Carbon Limited,353.3,INR,-0.7444865851945435,20971,2.312306352199178,Process industries,Industrial specialties,494.9,INR,272.85,INR,NSE,44.607,-17.645687645687644
BAGMANE.RR,Bagmane Prime Office REIT,106.65,INR,-0.7445323406235432,321382,0.4875783446045995,Finance,Real estate investment trusts,110.46,INR,102.25,INR,NSE,20.746100000000002,3.0434782608695707
KIOCL,KIOCL Ltd,384.95,INR,-0.7477117442310259,3374,0.22925712266682974,Non-energy minerals,Steel,634.35,INR,290.55,INR,BSE,0.9625000000000032,-4.241293532338311
MANYAVAR,Vedant Fashions Limited,536.8,INR,-0.7488212998058738,10665,0.020499598177121527,Retail trade,Internet retail,794.55,INR,329.65,INR,BSE,23.8928,-7.726686721100137
SATANIBRG,Satani Bearings Limited,278,INR,-0.7497322384862629,770,1.729559748427673,Producer manufacturing,Metal fabrication,302.4,INR,264,INR,BSE,97.602,-7.1941245201135064
FEDFINA,Fedbank Financial Services Ltd.,150.86,INR,-0.749999999999991,507069,0.5551729604713708,Finance,Finance/Rental/Leasing,178.48,INR,119.07,INR,NSE,37.3458,-0.6846609611586517
MAHLIFE,Mahindra Lifespace Developers Limited,383.6,INR,-0.7503234152651946,2643,0.0782614875308693,Finance,Real estate development,428.35,INR,288,INR,BSE,47.316,-3.143542482009844
HITECH,Hi-Tech Pipes Ltd.,78,INR,-0.7507316452474913,21949,0.4081613677654983,Non-energy minerals,Steel,127.46,INR,70.15,INR,BSE,53.371599999999994,-15.309446254071657
MAHABANK,Bank of Maharashtra,80.49,INR,-0.7521578298397035,8400426,0.7477905445559216,Finance,Major banks,94.5,INR,51.71,INR,NSE,26.399,28.887109687750183
KISSHT,Onemi Technology Solutions Limited,302.15,INR,-0.7554606667761574,176785,1.5200917635506441,Finance,Finance/Rental/Leasing,351,INR,194.2,INR,BSE,32.3196,46.213404306798914
ANZEN,Anzen India Energy Yield Plus Trust Units,131,INR,-0.7575757575757576,75000,0.033860045146726865,Miscellaneous,Investment trusts,134,INR,114,INR,BSE,72.5467,12.931034482758621
CLEAN,Clean Science & Technology Ltd.,831.65,INR,-0.7577565632458261,24219,0.1807867009543573,Process industries,Chemicals: specialty,1256.3,INR,652.8,INR,BSE,50.0996,-5.488948235695218
KRT,Knowledge Realty Trust,115.25,INR,-0.7577714630155821,946623,2.7253811870926135,Finance,Real estate investment trusts,129.49,INR,106.43,INR,BSE,99.673,-5.532786885245901
OSWALGREEN,Oswal Greentech Ltd.,20.92,INR,-0.7590132827324317,52882,0.5075043114162078,Finance,Real estate development,43.79,INR,19.76,INR,NSE,27.144899999999993,-37.86753786753786
BHUDEVI,Bhudevi Infra Projects Limited,182.9,INR,-0.759631036353774,171583,2.244813587439311,Process industries,Textiles,305.15,INR,125.2,INR,BSE,,-35.35960417034811
SWARAJENG,Swaraj Engines Ltd,3596.45,INR,-0.7602097130242876,374,0.6637089618456113,Producer manufacturing,Auto parts: OEM,4541.6,INR,3300,INR,BSE,42.5904,0.09602003896464843
EKI,EKI Energy Services Ltd.,79.59,INR,-0.7605985037406476,4858,0.3494134486057267,Utilities,Electric utilities,121.9,INR,60,INR,BSE,31.383700000000005,-22.275390625
IRCON,IRCON International Ltd.,123.62,INR,-0.762623424580548,946997,0.7233225280164249,Industrial services,Engineering & construction,189.5,INR,114.5,INR,NSE,34.8306,-30.39414414414414
AUSTENG,Austin Engineering Co. Ltd.,117.1,INR,-0.7627118644067845,3342,0.5348740437245931,Producer manufacturing,Metal fabrication,206.5,INR,91.8,INR,BSE,,-17.506164142303625
BAGMANE,Bagmane Prime Office REIT,106.67,INR,-0.7628616615499053,23083,0.0818969814524607,Finance,Real estate investment trusts,110.5,INR,102,INR,BSE,20.746100000000002,3.162475822050286
SJVN,SJVN Limited,66.29,INR,-0.763473053892202,198336,1.1632289315191897,Utilities,Electric utilities,101.44,INR,63.06,INR,BSE,18.1546,-11.589757268604957
WAAREERTL,Waaree Renewable Technologies Ltd,890.1,INR,-0.7636992028541192,66394,0.6652998729402899,Utilities,Alternative power generation,1358,INR,779.5,INR,NSE,24.6254,-8.237113402061853
VARDHACRLC,Vardhman Acrylics Ltd.,44.13,INR,-0.7645603777827666,13291,0.5255146018014029,Consumer non-durables,Apparel/Footwear,48.77,INR,27.01,INR,NSE,23.859799999999996,8.989874042973575
GLENMARK,Glenmark Pharmaceuticals Limited,2308.2,INR,-0.7652622527945049,3473,0.22003294475417104,Health technology,Pharmaceuticals: major,2471.05,INR,1794,INR,BSE,51.0359,14.363573304265959
ITDC,India Tourism Development Corp. Ltd.,692.95,INR,-0.766146355434614,85619,0.18369462653686744,Consumer services,Hotels/Resorts/Cruise lines,822,INR,368,INR,NSE,5.1004000000000005,17.09192294694155
VENKEYS,Venky's (India) Limited,1513.3,INR,-0.7672131147541014,2555,0.23431768158474056,Process industries,Agricultural commodities/Milling,1815,INR,1166.05,INR,BSE,37.405899999999995,-0.25047788543932203
RIDDHICORP,Riddhi Corporate Services Ltd.,59.43,INR,-0.7680748038069809,2292,2.7775084827920504,Transportation,Other transportation,82.65,INR,50.75,INR,BSE,21.254199999999997,-20.633012820512814
SIGNATURE,Signatureglobal (India) Limited,799.8,INR,-0.7692307692307749,14313,0.8371986921146681,Finance,Real estate development,1154.9,INR,706.05,INR,BSE,40.511599999999994,-28.969804618117234
RDEL,Riddhi Display Equipments Limited,34.83,INR,-0.7692307692307782,3600,0.5357142857142857,Producer manufacturing,Office equipment/Supplies,80,INR,23.5,INR,BSE,,-26.534486395275255
BANSWRAS,Banswara Syntex Ltd,116.05,INR,-0.7695596408721724,202,0.06742098060812285,Process industries,Textiles,143.4,INR,93.2,INR,BSE,99.8261,2.517667844522963
MASFIN,MAS Financial Services Ltd.,302.95,INR,-0.7697346871929324,139122,1.1602898347661619,Finance,Finance/Rental/Leasing,358.85,INR,277.35,INR,NSE,32.0584,-6.207430340557279
WELINV,Welspun Investments & Commercials Ltd.,1843.2,INR,-0.7698519515477769,98196,729.5393759286776,Finance,Investment banks/Brokers,1980,INR,865,INR,NSE,,32.034383954154734
PPL,Prakash Pipes Limited,270.55,INR,-0.770218228498062,1728,0.6557128220695936,Producer manufacturing,Miscellaneous manufacturing,374.9,INR,163.4,INR,BSE,48.4544,10.631772643631159
BLUEDART,Blue Dart Express Limited,5085.5,INR,-0.7707317073170732,6205,0.2574101346165813,Transportation,Air freight/Couriers,7036,INR,4628.5,INR,NSE,23.678700000000003,-9.381682109764789
NIPPOBATRY,Indo National Limited,328.3,INR,-0.7707420281094186,109,0.22244897959183674,Producer manufacturing,Electrical products,505,INR,255,INR,BSE,30.0275,-19.494850416871014
ATLANTAELE,Atlanta Electricals Limited,1774.4,INR,-0.7717257577452161,224377,1.531010925605985,Producer manufacturing,Electrical products,2152.6,INR,707.6,INR,NSE,8.2635,97.81493868450391
JWL,Jupiter Wagons Limited,250.7,INR,-0.7718187215515603,295272,0.3332907415174937,Producer manufacturing,Trucks/Construction/Farm machinery,372.85,INR,235.65,INR,NSE,28.137599999999996,-26.567076742823662
BIRET.RR,Brookfield India Real Estate Trust,341.86,INR,-0.7720887031231767,263225,0.5349995061073987,Finance,Real estate investment trusts,375.69,INR,312.05,INR,NSE,76.954,2.845968712394716
KHADIM,Khadim India Limited,96.32,INR,-0.7726383022561039,43442,1.2876472767691738,Consumer non-durables,Apparel/Footwear,295.8,INR,77.47,INR,NSE,33.6774,-45.48953027730617
SBIN,State Bank of India,1053,INR,-0.7727101394647612,5583771,0.4394803844320275,Finance,Regional banks,1234.7,INR,798.5,INR,NSE,44.7923,7.099267697314885
ANTHEM,Anthem Biosciences Limited,891.05,INR,-0.7739420935412077,477452,0.6586164381256278,Health technology,Biotechnology,904,INR,579.15,INR,NSE,19.061999999999998,37.19014626635873
BFINVEST,BF Investment Limited,460.7,INR,-0.775360758130524,21544,0.3762960064835257,Finance,Financial conglomerates,584.7,INR,315,INR,NSE,17.5511,11.441702951136916
FDC,FDC Ltd.,351.55,INR,-0.7761783799040362,67249,0.146290825264377,Health technology,Pharmaceuticals: major,527.8,INR,312.95,INR,NSE,30.3419,-16.69431279620853
VIVIDEL,Vivid Electromech Ltd.,1622.35,INR,-0.7767346564325278,24720,1.2232779097387174,Producer manufacturing,Electrical products,1679,INR,556,INR,NSE,,187.14159292035396
NKIND,N.K. Industries Ltd.,60.02,INR,-0.7769879318895666,112,0.18893387314439947,Process industries,Agricultural commodities/Milling,87.78,INR,54.54,INR,NSE,,-11.735294117647054
BRRL,B-Right Realestate Ltd.,900,INR,-0.777244914833797,7000,0.7399577167019028,Consumer durables,Homebuilding,1011,INR,260.3,INR,BSE,12.5755,55.44041450777202
DTIL,Dhunseri Tea & Industries Ltd,133.95,INR,-0.7777777777777861,943,1.9991520033919865,Process industries,Agricultural commodities/Milling,211.8,INR,102.55,INR,BSE,,-17.08449396471682
REFEX,Refex Industries Limited,299.75,INR,-0.7778881165177168,28179,1.1627542325673517,Energy minerals,Coal,415.6,INR,188,INR,BSE,42.4294,15.288461538461538
ALGOQUANT,Algoquant Fintech Limited,66.26,INR,-0.7786762503743576,349234,1.2780492981843001,Finance,Investment banks/Brokers,83.8,INR,48,INR,BSE,9.8727,13.790142538210558
SATKARTAR,Sat Kartar Life Limited,121.05,INR,-0.7786885245901662,10400,0.2138157894736842,Health technology,Pharmaceuticals: other,219.8,INR,116.25,INR,NSE,,-15.408805031446539
WATERBASE,Waterbase Limited,47.11,INR,-0.7792754844144849,5449,0.27216422756106595,Process industries,Agricultural commodities/Milling,67.7,INR,38,INR,BSE,28.839599999999997,0.8779443254817914
AKUMS,Akums Drugs and Pharmaceuticals Limited,743.7,INR,-0.780468280968569,20749,0.8674657491293569,Health technology,Biotechnology,775.45,INR,410.1,INR,BSE,23.4435,63.81057268722468
CSBBANK,CSB Bank Ltd.,317.45,INR,-0.7813720893889671,340793,1.1868473163396152,Finance,Major banks,574.4,INR,312.95,INR,NSE,51.8752,-30.85384447832717
RISHILASE,Rishi Laser Limited,120.6,INR,-0.7815713698066664,2294,0.2210658186373711,Producer manufacturing,Building products,149.95,INR,90,INR,BSE,,-8.843537414965999
AMRUTANJAN,Amrutanjan Health Care Limited,488.65,INR,-0.7817258883248777,140002,10.606372823830664,Health technology,Pharmaceuticals: other,789.95,INR,482.65,INR,BSE,51.3929,-27.06172102395702
BAMBINO,Bambino Agro Industries Limited,222,INR,-0.782122905027933,181,0.0966209363155928,Consumer non-durables,Food: specialty/candy,280,INR,173.7,INR,BSE,,-8.264462809917354
TATVA,Tatva Chintan Pharma Chem Limited,1667.95,INR,-0.7822259235024606,5147,1.0503224226593748,Process industries,Chemicals: specialty,1838.85,INR,977.85,INR,BSE,25.8425,25.04779397983283
DLF,DLF Limited,665.75,INR,-0.782414307004471,6099954,1.744243431422794,Finance,Real estate development,794.8,INR,489.4,INR,NSE,25.850800000000003,-3.5424514633439648
BMWVENTLTD,Bmw Ventures Limited,57.05,INR,-0.7826086956521788,5858,0.7099659439347481,Distribution services,Wholesale distributors,80,INR,48.05,INR,BSE,26.985,1.874999999999995
PREMCO,Premco Global Limited,380,INR,-0.7832898172323759,127,0.2839892665474061,Process industries,Textiles,685,INR,351.6,INR,BSE,,-13.881019830028329
SANGAMIND,Sangam (India) Limited,588.35,INR,-0.7841483979763874,947,0.3596657804785416,Process industries,Textiles,675.95,INR,340.9,INR,BSE,12.457100000000002,18.487564192931227
PICCASUG,Piccadily Sugar & Allied Industries Ltd.,35.41,INR,-0.7845334827682857,4406,0.9870513911913615,Process industries,Agricultural commodities/Milling,56.79,INR,30.15,INR,BSE,,-11.717776115681882
DECCANCE,Deccan Cements Ltd,543.3,INR,-0.7852447041636355,66,0.06535947712418301,Non-energy minerals,Construction materials,1183.95,INR,526,INR,BSE,35.7279,-27.35174165942369
GILLETTE,Gillette India Limited,7510.65,INR,-0.7859817837163068,2162,0.5292533659730723,Consumer non-durables,Household/Personal care,10735,INR,7236.2,INR,BSE,22.0523,-8.858524509595725
TTML,Tata Teleservices (Maharashtra) Limited,37.85,INR,-0.7863695937090359,914895,0.6291941202729538,Communications,Specialty telecommunications,60.89,INR,31.22,INR,NSE,25.640600000000003,-23.643332660883598
ITDC,India Tourism Development Corp. Ltd.,693.1,INR,-0.7872888634411681,10137,0.3255967828969345,Consumer services,Hotels/Resorts/Cruise lines,821.45,INR,368,INR,BSE,5.1004000000000005,16.63441312578881
INTERARCH,Interarch Building Solutions Ltd,1725.1,INR,-0.7878997009431818,32697,0.3998063145847318,Producer manufacturing,Building products,2762.6,INR,1600,INR,NSE,40.5661,-26.06291788102177
NITCO,Nitco Limited,91.81,INR,-0.7888480657013227,487557,0.6909112500361357,Producer manufacturing,Building products,130,INR,64,INR,NSE,26.945700000000006,-7.7286432160804
SYMPHONY,Symphony Limited,615.65,INR,-0.7896221094190602,46932,0.35102074397071087,Producer manufacturing,Industrial machinery,974.7,INR,615,INR,NSE,24.2245,-30.186539660940074
BSHSL,Bombay Super Hybrid Seeds Ltd.,87.95,INR,-0.789622109419067,3585,0.36988887857120745,Process industries,Chemicals: agricultural,150,INR,59.16,INR,NSE,16.000899999999998,-16.792809839167454
UNITEDTEA,United Nilgiri Tea Estates Co. Ltd.,452.05,INR,-0.7900801053440065,10119,6.496116068562624,Consumer non-durables,Food: specialty/candy,590,INR,412,INR,NSE,,-4.206399660945109
CSM,CSM Technologies Ltd.,100.4,INR,-0.7905138339920921,9565,0.4513985568460148,Technology services,Information technology services,113,INR,94,INR,BSE,17.176,-11.150442477876101
HINDALCO,Hindalco Industries Limited,1041.6,INR,-0.7905514810934547,2525385,0.41736872395654556,Non-energy minerals,Other metals/Minerals,1176,INR,697,INR,NSE,65.1434,17.28408962954621
SHREEREF,Shree Refrigerations Limited,332.05,INR,-0.7917538093815288,181000,0.6817325800376648,Producer manufacturing,Industrial machinery,406.2,INR,161,INR,BSE,43.116,76.52844231791602
CGCL,Capri Global Capital Limited,225.45,INR,-0.7920792079207971,130015,0.5187001756195926,Finance,Finance/Rental/Leasing,264.6,INR,151.15,INR,BSE,30.131400000000003,23.7037037037037
MANGLMCEM,Mangalam Cement Ltd,863.5,INR,-0.7927389705882326,189,0.10374924521051765,Non-energy minerals,Construction materials,1023.9,INR,679.8,INR,BSE,43.3488,11.111111111111114
INDIANB,Indian Bank,876,INR,-0.7927519818799547,31317,0.23290854935092462,Finance,Major banks,1000.05,INR,642.8,INR,BSE,26.1636,4.590770700256707
ADANIPORTS,Adani Ports & Special Economic Zone Ltd,1680.5,INR,-0.7969303423848878,57921,0.25157120706055064,Transportation,Other transportation,1891.8,INR,1293.1,INR,BSE,31.823600000000003,13.982432936548316
CHOLAFIN,Cholamandalam Investment and Finance Co. Ltd.,1873,INR,-0.7971187203728691,13201,0.037771263682104504,Finance,Finance/Rental/Leasing,1952,INR,1299.8,INR,BSE,51.43249999999999,10.02760970451742
JSWSTEEL,JSW Steel Limited,1267.6,INR,-0.7982469870089252,719017,0.49042222581902356,Non-energy minerals,Steel,1335,INR,1022.3,INR,NSE,39.393499999999996,8.947142243231621
LAXMIDENTL,Laxmi Dental Ltd.,198.8,INR,-0.7984031936127716,14220,1.5244098539911235,Health services,Medical/Nursing services,376.5,INR,155.65,INR,BSE,31.756700000000006,-23.24324324324324
CENTRALBK,Central Bank of India,31.02,INR,-0.799488327470419,3762242,0.7470139482280322,Finance,Major banks,40.92,INR,29.32,INR,NSE,18.8106,-17.368140649973363
360ONE,360 One Wam Limited,1163.6,INR,-0.8013640238704255,683646,0.700364757303982,Finance,Investment managers,1236.2,INR,906.05,INR,NSE,63.783199999999994,-2.8714524207011762
JARO,Jaro Institute of Technology Management and Research Limited,445.5,INR,-0.8016032064128307,136549,1.339552249787367,Technology services,Internet software/Services,890,INR,383.5,INR,NSE,30.1753,-4.368358913813464
TEJASNET,Tejas Networks Ltd.,519.5,INR,-0.8019858697727793,45804,0.5147187723343717,Electronic technology,Telecommunications equipment,646.35,INR,294.1,INR,BSE,45.0695,15.022694564375074
UCOBANK,UCO Bank,25.9,INR,-0.8042895442359282,162884,0.6444952758089527,Finance,Regional banks,34.2,INR,22.3,INR,BSE,9.0486,-12.97043010752689
UCOBANK,UCO Bank,25.9,INR,-0.8042895442359282,1487265,0.5427163547169266,Finance,Regional banks,34.2,INR,22.22,INR,NSE,9.0486,-12.647554806070827
VIMTALABS,Vimta Labs Limited,621.65,INR,-0.8058082016914101,8972,0.5901544452337728,Commercial services,Miscellaneous commercial services,902.85,INR,377.3,INR,BSE,34.1868,2.261885178483303
PRICOLLTD,Pricol Ltd.,800.05,INR,-0.8059016799950407,323362,0.4890875584735523,Producer manufacturing,Auto parts: OEM,813.05,INR,440.85,INR,NSE,58.3588,20.58025621703089
ABREL,Aditya Birla Real Estate Ltd,1390.8,INR,-0.8059339562085411,89905,0.5201770007764613,Process industries,Textiles,1965.3,INR,1080.1,INR,NSE,46.08970000000001,-16.892739766955486
VESUVIUS,Vesuvius India Ltd,436.65,INR,-0.8064516129032284,660,0.14028226492093182,Non-energy minerals,Construction materials,608.45,INR,430.15,INR,BSE,43.947,-9.059668853483286
BIRET,Brookfield India Real Estate Trust,341.92,INR,-0.8064984044096236,11627,0.09902491080774246,Finance,Real estate investment trusts,376.5,INR,311.26,INR,BSE,76.954,2.463290380581369
ELCIDIN,Elcid Investments Ltd.,110000,INR,-0.8070697506650435,5,0.21008403361344538,Finance,Financial conglomerates,137000,INR,105505,INR,NSE,22.393,-17.91044776119403
BRIGADE,Brigade Enterprises Limited,588.9,INR,-0.8084891359272475,358457,0.7380937477092675,Finance,Real estate development,802.0125,INR,450.75,INR,NSE,53.28419999999999,-11.371973587674248
ARMANFIN,Arman Financial Services Limited,1941.4,INR,-0.8098096819517133,1905,0.647826974086921,Finance,Finance/Rental/Leasing,2159.1,INR,1302.3,INR,BSE,63.02709999999999,25.247572658946495
KMCSHIL,KMC Speciality Hospitals (India) Limited,141.97,INR,-0.8104520366100725,217294,,Health services,Hospital/Nursing management,146,INR,141,INR,NSE,22.5125,3.100944081336246
HINDTIN,Hindustan Tin Works Limited,110.1,INR,-0.8108108108108159,29050,2.884319429689129,Process industries,Containers/Packaging,162,INR,87.05,INR,BSE,,-3.59019264448337
DABUR,Dabur India Limited,403.5,INR,-0.8112094395280264,1853755,0.9064878240492678,Consumer non-durables,Household/Personal care,577,INR,402.1,INR,NSE,32.3651,-20.099009900990097
TTML,Tata Teleservices (Maharashtra) Limited,37.89,INR,-0.8115183246073358,238055,1.132097634652826,Communications,Specialty telecommunications,60.68,INR,30.12,INR,BSE,25.640600000000003,-23.47000605938194
JASH,Jash Engineering Ltd.,476.6,INR,-0.8116545265348548,64171,0.5676835034646996,Producer manufacturing,Industrial machinery,572.85,INR,327.1,INR,NSE,51.6532,7.29401170643855
MERCURYEV,Mercury Ev-Tech Limited,35.35,INR,-0.8136924803591445,77832,1.2566134789845957,Distribution services,Wholesale distributors,59.4,INR,20,INR,BSE,37.71289999999999,-4.356060606060605
MONOLITH,Monolithisch India Limited,999.35,INR,-0.813855391791964,42000,0.6635071090047393,Non-energy minerals,Construction materials,1044,INR,367,INR,NSE,26.3896,91.81381957773513
NAVNETEDUL,Navneet Education Limited,134.05,INR,-0.8139104698483125,5435,0.5862935674911813,Producer manufacturing,Office equipment/Supplies,168,INR,121.2,INR,BSE,40.5397,-6.812652068126509
BIKAJI,Bikaji Foods International Ltd.,608.65,INR,-0.8147967082212989,36824,0.24673969779345403,Consumer non-durables,Food: specialty/candy,818.7,INR,592.55,INR,NSE,26.147199999999998,-19.051735603138717
OPTIEMUS,Optiemus Infracom Limited,552.75,INR,-0.8164363897362201,4699,0.40222555103787716,Distribution services,Electronics distributors,712.95,INR,289.9,INR,BSE,26.681300000000004,8.809055118110237
RAMAPHO,Rama Phosphates Limited,121,INR,-0.819672131147541,1582,0.44514477053377977,Process industries,Chemicals: agricultural,216,INR,103,INR,BSE,43.1999,-25.35471930906847
