RS_Rank,Ticker,Price,Prev_Close,Gain_%,Dist_52WH_%,Above_SMA20,Above_SMA50,Above_SMA200,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
921,PUNJCOMMU.BO,62.37,57.84,7.83,15.73,YES,YES,YES,10.30K,Electronic Technology,Telecommunications Equipment,68.0,92.0,83.0,55.0,4.2664,4.2007,2.18K,2.90K,74.01,40.1,749.91M,No,51.71,50.14,54.17,51.77,51.2,497
431,CAPLIPOINT.NS,2711.2,2517.3999,7.7,1.41,YES,YES,YES,1992.45K,Health Technology,Pharmaceuticals: Major,84.0,73.0,88.0,87.0,87.0571,86.6857,146.80K,74.58K,2750.0,1500.3,206.08B,No,2544.58,2561.72,2033.19,2556.36,2100.28,499
1039,INFORTEC.BO,84.0,78.0,7.69,22.22,YES,YES,YES,0.65K,Technology Services,Information Technology Services,65.0,76.0,67.0,55.0,5.2407,5.0414,0.31K,0.29K,108.0,65.1,350.20M,No,82.15,81.48,81.61,81.2,82.77,497
947,MUKKA.NS,26.7,24.81,7.62,14.51,YES,YES,YES,2782.95K,Consumer Non-Durables,Food: Meat/Fish/Dairy,68.0,86.0,76.0,62.0,1.5429,1.4371,403.22K,391.00K,31.23,18.27,8.01B,No,25.36,24.17,23.55,24.37,23.42,499
181,BAIKAKAJI.BO,311.5,290.15,7.36,2.47,YES,YES,,245.40K,Process Industries,Containers/Packaging,93.0,90.0,97.0,89.0,17.2964,15.9893,80.17K,72.12K,319.4,143.1,6.67B,No,253.12,221.21,,232.1,198.16,167
160,DIVGIITTS.NS,1268.8,1186.7,6.92,4.59,YES,YES,YES,649.38K,Producer Manufacturing,Auto Parts: Oem,93.0,93.0,94.0,89.0,64.5036,64.5036,274.36K,129.78K,1329.8,573.7,38.80B,No,1181.45,1040.75,770.75,1082.09,854.6,498
426,WSTCSTPAPR.NS,653.6,611.8,6.83,0.74,YES,YES,YES,531.25K,Producer Manufacturing,Office Equipment/Supplies,85.0,83.0,82.0,87.0,25.4393,25.3107,242.00K,228.24K,658.5,375.0,43.17B,No,611.73,567.64,474.49,582.48,501.9,499
55,WELCORP.NS,2553.6,2391.0,6.8,0.83,YES,YES,YES,3607.14K,Producer Manufacturing,Industrial Machinery,97.0,97.0,96.0,98.0,111.3571,100.9,1515.38K,4370.29K,2575.0,710.0,673.39B,No,2081.67,1784.78,1178.6,1883.33,1358.67,500
881,PARNAXLAB.NS,140.78,132.0,6.65,2.17,,,,22.89K,Health Technology,Pharmaceuticals: Major,70.0,,,,,,1.56K,1.56K,143.9,115.1,,No,,,,,,11
94,BODALCHEM.NS,126.76,118.89,6.62,3.42,YES,YES,YES,10763.89K,Process Industries,Industrial Specialties,95.0,98.0,96.0,97.0,5.8743,5.0271,355.23K,1445.07K,131.25,42.81,15.96B,No,81.1,71.42,60.94,76.61,66.55,499
419,SERA.BO,53.42,50.16,6.5,4.52,YES,YES,YES,378.34K,Non-Energy Minerals,Other Metals/Minerals,85.0,94.0,84.0,83.0,3.6779,3.6693,76.15K,85.67K,55.95,31.31,3.50B,No,43.99,41.89,40.46,42.79,40.73,497
194,EBGNG.NS,650.5,612.5,6.2,5.66,YES,YES,YES,1920.58K,Technology Services,Information Technology Services,92.0,90.0,92.0,90.0,31.6286,31.0643,755.83K,581.85K,689.5,239.0,74.16B,No,582.2,582.9,417.15,590.17,471.06,272
617,MAGNAELQ.BO,1299.25,1225.8,5.99,10.89,NO,YES,YES,3.20K,Producer Manufacturing,Metal Fabrication,78.0,79.0,79.0,76.0,86.1929,81.4893,2.20K,2.17K,1458.0,706.0,5.50B,No,1313.27,1222.76,1037.84,1249.4,1102.82,497
1101,HAMPS.BO,25.9,24.49,5.76,13.67,YES,YES,YES,8.00K,Health Technology,Pharmaceuticals: Major,63.0,41.0,53.0,79.0,1.0721,0.4779,4.62K,3.60K,30.0,13.36,225.64M,No,24.01,24.97,22.48,25.16,23.49,422
282,PAUSHAKLTD.NS,801.6,758.05,5.75,2.72,YES,YES,,134.62K,Process Industries,Chemicals: Major Diversified,89.0,92.0,96.0,89.0,40.2072,38.0679,67.66K,63.16K,824.0,342.5,19.76B,No,741.95,631.57,,664.43,526.04,189
413,RAIN.NS,206.55,195.35,5.73,18.04,NO,NO,YES,7803.14K,Process Industries,Industrial Specialties,85.0,21.0,54.0,81.0,8.0471,7.7871,5530.95K,3386.99K,252.0,99.9,69.47B,No,209.12,208.19,157.71,209.58,168.12,500
959,MSECL.BO,258.35,244.8,5.54,8.55,YES,YES,YES,49.20K,Commercial Services,Miscellaneous Commercial Services,67.0,84.0,76.0,71.0,6.3357,5.3214,11.10K,8.88K,282.5,165.0,3.66B,No,227.33,225.45,218.12,229.69,220.72,272
1162,IMPAL.NS,1131.4,1072.6,5.48,8.68,YES,YES,YES,7.54K,Distribution Services,Wholesale Distributors,61.0,65.0,62.0,55.0,40.0429,39.5357,3.82K,1.67K,1238.9,928.0,14.12B,No,1092.57,1105.54,1053.68,1100.85,1055.87,499
242,INTSTOIL.BO,58.0,54.99,5.47,1.69,YES,YES,YES,23.51K,Transportation,Trucking,91.0,96.0,93.0,92.0,4.3636,4.1807,6.39K,26.65K,59.0,28.0,289.55M,No,43.47,41.04,35.57,42.94,37.29,497
851,VTL.NS,602.3,572.05,5.29,12.46,YES,NO,YES,26383.63K,Process Industries,Textiles,71.0,61.0,41.0,59.0,17.7,17.7,318.20K,196.11K,688.0,385.5,174.35B,No,597.69,617.24,544.66,613.46,588.12,500
509,3BBLACKBIO.NS,1523.5,1447.8,5.23,1.51,,,,40.08K,Process Industries,Chemicals: Agricultural,82.0,,,,,,22.34K,22.34K,1546.8,1099.5,,No,,,,,,11
327,RAPID.BO,145.0,137.8,5.22,1.36,YES,YES,YES,5.60K,Transportation,Air Freight/Couriers,88.0,75.0,63.0,44.0,1.2,0.8429,0.33K,1.04K,147.0,62.0,552.62M,No,135.42,133.64,124.45,134.79,136.81,496
80,AEROFLEX.NS,552.05,525.4,5.07,3.23,YES,YES,YES,2919.97K,Producer Manufacturing,Industrial Machinery,96.0,92.0,85.0,96.0,26.35,26.2929,1767.62K,1754.75K,570.5,158.0,73.05B,No,479.54,453.49,310.85,461.98,369.5,500
342,BDH.BO,529.95,504.6,5.02,13.12,NO,NO,YES,0.51K,Health Technology,Pharmaceuticals: Other,87.0,17.0,92.0,72.0,31.95,31.2714,4.07K,2.82K,610.0,302.15,3.05B,No,539.61,536.57,427.04,546.51,441.12,497
444,BEPL.NS,127.16,121.09,5.01,8.19,YES,YES,YES,3436.49K,Process Industries,Industrial Specialties,84.0,76.0,86.0,86.0,4.6386,4.4764,4440.99K,1667.29K,138.5,74.2,31.64B,No,123.61,114.82,96.33,118.07,100.57,500
67,MENONBE.NS,301.4,287.01,5.01,0.0,YES,YES,YES,175.91K,Producer Manufacturing,Metal Fabrication,96.0,96.0,97.0,97.0,16.9757,14.3907,201.35K,99.34K,301.4,101.5,16.89B,No,257.83,216.91,147.64,228.2,164.21,499
56,SURBHIN.BO,82.95,79.0,5.0,66.77,NO,NO,YES,0.13K,Process Industries,Textiles,97.0,0.0,0.0,96.0,6.2321,4.675,3.48K,3.58K,249.65,14.05,285.13M,No,104.65,95.23,78.27,93.72,99.47,498
1034,RALEGRA.BO,51.45,49.0,5.0,32.29,NO,NO,YES,0.87K,Non-Energy Minerals,Construction Materials,65.0,3.0,4.0,76.0,2.2529,1.5486,1.05K,0.58K,75.99,32.21,544.65M,No,58.47,57.22,48.1,56.33,49.0,497
577,SBVCL.BO,123.9,118.0,5.0,12.0,YES,YES,YES,7.20K,Producer Manufacturing,Industrial Machinery,80.0,83.0,79.0,83.0,4.6929,4.1607,6.12K,12.18K,140.8,60.3,1.01B,No,109.39,107.19,99.97,109.03,98.68,498
45,INTEGFD.BO,148.05,141.0,5.0,6.48,YES,YES,YES,17.43K,Process Industries,Agricultural Commodities/Milling,97.0,60.0,63.0,98.0,8.1571,8.1036,2.11K,1.78K,158.3,20.71,2.77B,No,138.46,143.41,87.21,143.14,110.14,497
706,SAENTER.BO,53.97,51.4,5.0,4.53,YES,YES,YES,0.04K,Distribution Services,Wholesale Distributors,75.0,89.0,58.0,86.0,1.5114,0.7886,0.06K,0.02K,56.53,31.8,215.88M,No,45.46,43.64,43.53,44.55,42.81,497
